frame_index,plugin_timestamp,producer_timestamp,write_to_buffer_time,read_from_buffer_time,write_to_led_buffer_time,read_from_led_buffer_time,render_time,item_duration
644,2.866666666666669,42.866666666666674,1753497067.051049,1753497067.0523598,0.0,0.0,0.0,5.0
645,2.933333333333336,42.933333333333344,1753497067.0552402,1753497067.057369,0.0,0.0,0.0,5.0
646,3.0000000000000027,43.00000000000001,1753497067.059747,1753497067.0612698,0.0,0.0,0.0,5.0
647,3.0666666666666695,43.06666666666668,1753497067.0638454,1753497067.0651677,0.0,0.0,0.0,5.0
648,3.1333333333333364,43.13333333333334,1753497067.0680025,1753497067.0703871,0.0,0.0,0.0,5.0
649,3.2000000000000033,43.20000000000001,1753497067.0724027,1753497067.0740175,0.0,0.0,0.0,5.0
650,3.26666666666667,43.26666666666668,1753497067.0767553,1753497067.0786006,0.0,0.0,0.0,5.0
651,3.333333333333337,43.33333333333334,1753497067.0813425,1753497067.0831943,0.0,0.0,0.0,5.0
652,3.400000000000004,43.40000000000001,1753497067.085784,1753497067.0878122,0.0,0.0,0.0,5.0
653,3.466666666666671,43.466666666666676,1753497067.0904052,1753497067.0923753,0.0,0.0,0.0,5.0
654,3.5333333333333377,43.533333333333346,1753497067.0951312,1753497067.0970056,0.0,0.0,0.0,5.0
655,3.6000000000000045,43.60000000000001,1753497067.099624,1753497067.101565,0.0,0.0,0.0,5.0
656,3.6666666666666714,43.66666666666668,1753497067.1037421,1753497067.1051865,0.0,0.0,0.0,5.0
657,3.7333333333333383,43.73333333333335,1753497067.1081345,1753497067.1106856,0.0,0.0,0.0,5.0
658,3.800000000000005,43.80000000000001,1753497067.1134946,1753497067.1157312,0.0,0.0,0.0,5.0
659,3.866666666666672,43.86666666666668,1753497067.118545,1753497067.1209807,0.0,0.0,0.0,5.0
660,3.933333333333339,43.933333333333344,1753497067.123659,1753497067.125633,0.0,0.0,0.0,5.0
661,4.000000000000005,44.000000000000014,1753497067.1292913,1753497067.131292,0.0,0.0,0.0,5.0
662,4.066666666666672,44.06666666666668,1753497067.1346145,1753497067.137068,0.0,0.0,0.0,5.0
663,4.133333333333338,44.13333333333335,1753497067.1399322,1753497067.141637,0.0,0.0,0.0,5.0
664,4.200000000000005,44.20000000000001,1753497067.1445086,1753497067.14619,0.0,0.0,0.0,5.0
665,4.266666666666671,44.26666666666668,1753497067.14893,1753497067.1508894,0.0,0.0,0.0,5.0
666,4.3333333333333375,44.33333333333334,1753497067.1533241,1753497067.155273,0.0,0.0,0.0,5.0
667,4.400000000000004,44.40000000000001,1753497067.1576602,1753497067.1599455,0.0,0.0,0.0,5.0
668,4.46666666666667,44.466666666666676,1753497067.1625073,1753497067.1645463,0.0,0.0,0.0,5.0
669,4.533333333333337,44.533333333333346,1753497067.166884,1753497067.1691906,0.0,0.0,0.0,5.0
670,4.600000000000003,44.60000000000001,1753497067.1715374,1753497067.1738188,0.0,0.0,0.0,5.0
671,4.66666666666667,44.66666666666668,1753497067.1761045,1753497067.178467,0.0,0.0,0.0,5.0
672,4.733333333333336,44.73333333333334,1753497067.1805356,1753497067.1820533,0.0,0.0,0.0,5.0
673,4.8000000000000025,44.80000000000001,1753497067.1849506,1753497067.1868865,0.0,0.0,0.0,5.0
674,4.866666666666669,44.866666666666674,1753497067.1895328,1753497067.1922133,0.0,0.0,0.0,5.0
675,4.933333333333335,44.933333333333344,1753497067.1943624,1753497067.1964567,0.0,0.0,0.0,5.000000000000002
676,0.0,45.00000000000001,1753497067.2207558,1753497067.222485,0.0,0.0,0.0,5.0
677,0.06666666666666667,45.06666666666668,1753497067.2255664,1753497067.227633,0.0,0.0,0.0,5.0
678,0.13333333333333333,45.13333333333334,1753497067.2301505,1753497067.2316658,0.0,0.0,0.0,5.0
679,0.2,45.20000000000001,1753497067.2347505,1753497067.2367058,0.0,0.0,0.0,5.0
680,0.26666666666666666,45.26666666666667,1753497067.239139,1753497067.240632,0.0,0.0,0.0,5.0
681,0.3333333333333333,45.33333333333334,1753497067.2435794,1753497067.2451174,0.0,0.0,0.0,5.0
682,0.39999999999999997,45.400000000000006,1753497067.2495985,1753497067.2512789,0.0,0.0,0.0,5.0
683,0.4666666666666666,45.466666666666676,1753497067.254886,1753497067.2574382,0.0,0.0,0.0,5.0
684,0.5333333333333333,45.53333333333334,1753497067.2604222,1753497067.2627826,0.0,0.0,0.0,5.0
685,0.6,45.60000000000001,1753497067.266255,1753497067.2685692,0.0,0.0,0.0,5.0
686,0.6666666666666666,45.66666666666667,1753497067.2708287,1753497067.2730587,0.0,0.0,0.0,5.0
687,0.7333333333333333,45.73333333333334,1753497067.275807,1753497067.2780464,0.0,0.0,0.0,5.0
688,0.7999999999999999,45.800000000000004,1753497067.2805939,1753497067.281991,0.0,0.0,0.0,5.0
689,0.8666666666666666,45.866666666666674,1753497067.2850902,1753497067.2869976,0.0,0.0,0.0,5.0
690,0.9333333333333332,45.93333333333334,1753497067.2894235,1753497067.2911248,0.0,0.0,0.0,5.0
691,0.9999999999999999,46.00000000000001,1753497067.293775,1753497067.2950728,0.0,0.0,0.0,5.0
692,1.0666666666666667,46.06666666666668,1753497067.298184,1753497067.3003097,0.0,0.0,0.0,5.0
693,1.1333333333333333,46.13333333333334,1753497067.3026004,1753497067.3043866,0.0,0.0,0.0,5.0
694,1.2,46.20000000000001,1753497067.3090813,1753497067.310642,0.0,0.0,0.0,5.0
695,1.2666666666666666,46.26666666666667,1753497067.3167605,1753497067.3191657,0.0,0.0,0.0,5.0
696,1.3333333333333333,46.33333333333334,1753497067.3220541,1753497067.3237302,0.0,0.0,0.0,5.0
697,1.4,46.400000000000006,1753497067.3271255,1753497067.329075,0.0,0.0,0.0,5.0
698,1.4666666666666666,46.466666666666676,1753497067.3321614,1753497067.3342645,0.0,0.0,0.0,5.0
699,1.5333333333333332,46.53333333333334,1753497067.3369653,1753497067.338301,0.0,0.0,0.0,5.0
700,1.5999999999999999,46.60000000000001,1753497067.3415492,1753497067.3436434,0.0,0.0,0.0,5.0
701,1.6666666666666665,46.66666666666667,1753497067.346443,1753497067.3484697,0.0,0.0,0.0,5.0
702,1.7333333333333332,46.73333333333334,1753497067.3516617,1753497067.3543546,0.0,0.0,0.0,5.0
703,1.7999999999999998,46.800000000000004,1753497067.3597355,1753497067.362435,0.0,0.0,0.0,5.0
704,1.8666666666666665,46.866666666666674,1753497067.3665245,1753497067.3691854,0.0,0.0,0.0,5.0
705,1.9333333333333331,46.93333333333334,1753497067.3727238,1753497067.3758814,0.0,0.0,0.0,5.0
706,1.9999999999999998,47.00000000000001,1753497067.3788216,1753497067.3815687,0.0,0.0,0.0,5.0
707,2.0666666666666664,47.06666666666668,1753497067.3850179,1753497067.3874705,0.0,0.0,0.0,5.0
708,2.1333333333333333,47.13333333333334,1753497067.389743,1753497067.3920908,0.0,0.0,0.0,5.0
709,2.2,47.20000000000001,1753497067.3949015,1753497067.3974495,0.0,0.0,0.0,5.0
710,2.266666666666667,47.26666666666667,1753497067.3998888,1753497067.4018042,0.0,0.0,0.0,5.0
711,2.333333333333334,47.33333333333334,1753497067.4043295,1753497067.4058099,0.0,0.0,0.0,5.0
712,2.400000000000001,47.400000000000006,1753497067.408737,1753497067.4101372,0.0,0.0,0.0,5.0
713,2.4666666666666677,47.466666666666676,1753497067.4135506,1753497067.4151385,0.0,0.0,0.0,5.0
714,2.5333333333333345,47.53333333333334,1753497067.41795,1753497067.4192333,0.0,0.0,0.0,5.0
715,2.6000000000000014,47.60000000000001,1753497067.422243,1753497067.4243367,0.0,0.0,0.0,5.0
716,2.6666666666666683,47.66666666666668,1753497067.4265897,1753497067.428489,0.0,0.0,0.0,5.0
717,2.733333333333335,47.73333333333334,1753497067.4309187,1753497067.4325054,0.0,0.0,0.0,5.0
718,2.800000000000002,47.80000000000001,1753497067.4354537,1753497067.4376173,0.0,0.0,0.0,5.0
719,2.866666666666669,47.866666666666674,1753497067.4404788,1753497067.4481237,0.0,0.0,0.0,5.0
720,2.933333333333336,47.933333333333344,1753497067.4456174,1753497067.4490063,0.0,0.0,0.0,5.0
721,3.0000000000000027,48.00000000000001,1753497067.451862,1753497067.4546087,0.0,0.0,0.0,5.0
722,3.0666666666666695,48.06666666666668,1753497067.4582572,1753497067.4614375,0.0,0.0,0.0,5.0
723,3.1333333333333364,48.13333333333334,1753497067.4642107,1753497067.466853,0.0,0.0,0.0,5.0
724,3.2000000000000033,48.20000000000001,1753497067.4698265,1753497067.4725933,0.0,0.0,0.0,5.0
725,3.26666666666667,48.26666666666668,1753497067.475476,1753497067.4781792,0.0,0.0,0.0,5.0
726,3.333333333333337,48.33333333333334,1753497067.4813862,1753497067.4836476,0.0,0.0,0.0,5.0
727,3.400000000000004,48.40000000000001,1753497067.4870658,1753497067.4894626,0.0,0.0,0.0,5.0
728,3.466666666666671,48.466666666666676,1753497067.4921155,1753497067.494791,0.0,0.0,0.0,5.0
729,3.5333333333333377,48.533333333333346,1753497067.4982266,1753497067.5010035,0.0,0.0,0.0,5.0
730,3.6000000000000045,48.60000000000001,1753497067.5043414,1753497067.5065265,0.0,0.0,0.0,5.0
731,3.6666666666666714,48.66666666666668,1753497067.509616,1753497067.5119991,0.0,0.0,0.0,5.0
732,3.7333333333333383,48.73333333333335,1753497067.5147476,1753497067.5170703,0.0,0.0,0.0,5.0
733,3.800000000000005,48.80000000000001,1753497067.520448,1753497067.5231671,0.0,0.0,0.0,5.0
734,3.866666666666672,48.86666666666668,1753497067.525798,1753497067.5283647,0.0,0.0,0.0,5.0
735,3.933333333333339,48.933333333333344,1753497067.5314128,1753497067.5340655,0.0,0.0,0.0,5.0
736,4.000000000000005,49.000000000000014,1753497067.5360625,1753497067.5384448,0.0,0.0,0.0,5.0
737,4.066666666666672,49.06666666666668,1753497067.5405102,1753497067.5428004,0.0,0.0,0.0,5.0
738,4.133333333333338,49.13333333333335,1753497067.5449376,1753497067.5471754,0.0,0.0,0.0,5.0
739,4.200000000000005,49.20000000000001,1753497067.5508482,1753497067.5532463,0.0,0.0,0.0,5.0
740,4.266666666666671,49.26666666666668,1753497067.5569649,1753497067.563759,0.0,0.0,0.0,5.0
741,4.3333333333333375,49.33333333333334,1753497067.562642,1753497067.564627,0.0,0.0,0.0,5.0
742,4.400000000000004,49.40000000000001,1753497067.5683844,1753497067.57129,0.0,0.0,0.0,5.0
743,4.46666666666667,49.466666666666676,1753497067.5754278,1753497067.579702,0.0,0.0,0.0,5.0
744,4.533333333333337,49.533333333333346,1753497067.5839744,1753497067.5868845,0.0,0.0,0.0,5.0
745,4.600000000000003,49.60000000000001,1753497067.5897877,1753497067.592759,0.0,0.0,0.0,5.0
746,4.66666666666667,49.66666666666668,1753497067.5950515,1753497067.597388,0.0,0.0,0.0,5.0
747,4.733333333333336,49.73333333333334,1753497067.6002464,1753497067.6023397,0.0,0.0,0.0,5.0
748,4.8000000000000025,49.80000000000001,1753497067.6064537,1753497067.6083915,0.0,0.0,0.0,5.0
749,4.866666666666669,49.866666666666674,1753497067.6115775,1753497067.6145377,0.0,0.0,0.0,5.0
750,4.933333333333335,49.933333333333344,1753497067.6172335,1753497067.6218152,0.0,0.0,0.0,5.000000000000002
751,0.0,50.00000000000001,1753497067.64663,1753497067.6485438,0.0,0.0,0.0,5.0
752,0.06666666666666667,50.06666666666668,1753497067.652198,1753497067.6540184,0.0,0.0,0.0,5.0
753,0.13333333333333333,50.13333333333334,1753497067.6557426,1753497067.6573377,0.0,0.0,0.0,5.0
754,0.2,50.20000000000001,1753497067.659459,1753497067.661689,0.0,0.0,0.0,5.0
755,0.26666666666666666,50.26666666666667,1753497067.6626685,1753497067.665799,0.0,0.0,0.0,5.0
756,0.3333333333333333,50.33333333333334,1753497067.6680062,1753497067.670778,0.0,0.0,0.0,5.0
757,0.39999999999999997,50.400000000000006,1753497067.6726031,1753497067.675006,0.0,0.0,0.0,5.0
758,0.4666666666666666,50.466666666666676,1753497067.6772757,1753497067.6793036,0.0,0.0,0.0,5.0
759,0.5333333333333333,50.53333333333334,1753497067.6816442,1753497067.6840525,0.0,0.0,0.0,5.0
760,0.6,50.60000000000001,1753497067.6853712,1753497067.6876462,0.0,0.0,0.0,5.0
761,0.6666666666666666,50.66666666666667,1753497067.6886272,1753497067.6916435,0.0,0.0,0.0,5.0
762,0.7333333333333333,50.73333333333334,1753497067.6920524,1753497067.695339,0.0,0.0,0.0,5.0
763,0.7999999999999999,50.800000000000004,1753497067.6953096,1753497067.697271,0.0,0.0,0.0,5.0
764,0.8666666666666666,50.866666666666674,1753497067.6987803,1753497067.7062252,0.0,0.0,0.0,5.0
765,0.9333333333333332,50.93333333333334,1753497067.702279,1753497067.7071152,0.0,0.0,0.0,5.0
766,0.9999999999999999,51.00000000000001,1753497067.7055824,1753497067.7078633,0.0,0.0,0.0,5.0
767,1.0666666666666667,51.06666666666668,1753497067.7089999,1753497067.710925,0.0,0.0,0.0,5.0
768,1.1333333333333333,51.13333333333334,1753497067.712494,1753497067.7140884,0.0,0.0,0.0,5.0
769,1.2,51.20000000000001,1753497067.7158756,1753497067.7193282,0.0,0.0,0.0,5.0
770,1.2666666666666666,51.26666666666667,1753497067.7196062,1753497067.7231138,0.0,0.0,0.0,5.0
771,1.3333333333333333,51.33333333333334,1753497067.7231758,1753497067.725596,0.0,0.0,0.0,5.0
772,1.4,51.400000000000006,1753497067.7267032,1753497067.732936,0.0,0.0,0.0,5.0
773,1.4666666666666666,51.466666666666676,1753497067.7305746,1753497067.734705,0.0,0.0,0.0,5.0
774,1.5333333333333332,51.53333333333334,1753497067.734955,1753497067.7371845,0.0,0.0,0.0,5.0
775,1.5999999999999999,51.60000000000001,1753497067.738913,1753497067.7412407,0.0,0.0,0.0,5.0
776,1.6666666666666665,51.66666666666667,1753497067.7423985,1753497067.744516,0.0,0.0,0.0,5.0
777,1.7333333333333332,51.73333333333334,1753497067.7457848,1753497067.7476683,0.0,0.0,0.0,5.0
778,1.7999999999999998,51.800000000000004,1753497067.7521718,1753497067.7554939,0.0,0.0,0.0,5.0
779,1.8666666666666665,51.866666666666674,1753497067.7558246,1753497067.7594492,0.0,0.0,0.0,5.0
780,1.9333333333333331,51.93333333333334,1753497067.7597506,1753497067.7625642,0.0,0.0,0.0,5.0
781,1.9999999999999998,52.00000000000001,1753497067.7644608,1753497067.7670867,0.0,0.0,0.0,5.0
782,2.0666666666666664,52.06666666666668,1753497067.768029,1753497067.769938,0.0,0.0,0.0,5.0
783,2.1333333333333333,52.13333333333334,1753497067.7713733,1753497067.7731848,0.0,0.0,0.0,5.0
784,2.2,52.20000000000001,1753497067.774865,1753497067.779942,0.0,0.0,0.0,5.0
785,2.266666666666667,52.26666666666667,1753497067.7811947,1753497067.7871025,0.0,0.0,0.0,5.0
786,2.333333333333334,52.33333333333334,1753497067.790452,1753497067.7929516,0.0,0.0,0.0,5.0
787,2.400000000000001,52.400000000000006,1753497067.7971692,1753497067.800842,0.0,0.0,0.0,5.0
788,2.4666666666666677,52.466666666666676,1753497067.8033984,1753497067.8072217,0.0,0.0,0.0,5.0
789,2.5333333333333345,52.53333333333334,1753497067.8099322,1753497067.8132389,0.0,0.0,0.0,5.0
790,2.6000000000000014,52.60000000000001,1753497067.817149,1753497067.820205,0.0,0.0,0.0,5.0
791,2.6666666666666683,52.66666666666668,1753497067.8224432,1753497067.8244298,0.0,0.0,0.0,5.0
792,2.733333333333335,52.73333333333334,1753497067.8290176,1753497067.8311183,0.0,0.0,0.0,5.0
793,2.800000000000002,52.80000000000001,1753497067.8334365,1753497067.8366606,0.0,0.0,0.0,5.0
794,2.866666666666669,52.866666666666674,1753497067.8384578,1753497067.8410542,0.0,0.0,0.0,5.0
795,2.933333333333336,52.933333333333344,1753497067.8429985,1753497067.8456023,0.0,0.0,0.0,5.0
796,3.0000000000000027,53.00000000000001,1753497067.847464,1753497067.8499122,0.0,0.0,0.0,5.0
797,3.0666666666666695,53.06666666666668,1753497067.851978,1753497067.8542573,0.0,0.0,0.0,5.0
798,3.1333333333333364,53.13333333333334,1753497067.8600101,1753497067.8623037,0.0,0.0,0.0,5.0
799,3.2000000000000033,53.20000000000001,1753497067.8642795,1753497067.8670826,0.0,0.0,0.0,5.0
800,3.26666666666667,53.26666666666668,1753497067.868836,1753497067.8706057,0.0,0.0,0.0,5.0
801,3.333333333333337,53.33333333333334,1753497067.8728302,1753497067.8749628,0.0,0.0,0.0,5.0
802,3.400000000000004,53.40000000000001,1753497067.876486,1753497067.8783681,1753497067.9577382,1753497067.967504,1753497067.9861112,5.0
803,3.466666666666671,53.466666666666676,1753497067.8814287,1753497067.9623537,1753497068.027208,1753497068.0286024,1753497068.0392528,5.0
805,3.6000000000000045,53.60000000000001,1753497067.9639046,1753497068.1133275,0.0,0.0,0.0,5.0
804,3.5333333333333377,53.533333333333346,1753497067.8860884,1753497068.0281625,1753497068.112319,1753497068.1128664,1753497068.126447,5.0
806,3.6666666666666714,53.66666666666668,1753497068.0291772,1753497068.1152828,1753497068.1698925,1753497068.1708062,1753497068.1812153,5.0
807,3.7333333333333383,53.73333333333335,1753497068.113991,1753497068.1710293,1753497068.2207184,1753497068.2213206,1753497068.231025,5.0
808,3.800000000000005,53.80000000000001,1753497068.1189523,1753497068.221958,1753497068.2871902,1753497068.287806,1753497068.2978725,5.0
809,3.866666666666672,53.86666666666668,1753497068.1720774,1753497068.2884064,1753497068.3653889,1753497068.3660114,1753497068.3767264,5.0
810,3.933333333333339,53.933333333333344,1753497068.2229419,1753497068.366624,1753497068.435146,1753497068.4357734,1753497068.4454906,5.0
811,4.000000000000005,54.000000000000014,1753497068.2893317,1753497068.4363635,1753497068.4859657,1753497068.4865727,1753497068.4978645,5.0
812,4.066666666666672,54.06666666666668,1753497068.3677113,1753497068.488284,1753497068.5515082,1753497068.5520458,1753497068.5618353,5.0
813,4.133333333333338,54.13333333333335,1753497068.4372513,1753497068.5526006,1753497068.6163104,1753497068.6169398,1753497068.6283023,5.0
814,4.200000000000005,54.20000000000001,1753497068.4877627,1753497068.6175895,1753497068.6816018,1753497068.6822004,1753497068.6928942,5.0
815,4.266666666666671,54.26666666666668,1753497068.5536864,1753497068.6836102,1753497068.7448785,1753497068.74536,1753497068.7543647,5.0
816,4.3333333333333375,54.33333333333334,1753497068.6181052,1753497068.7476423,1753497068.803825,1753497068.8043878,1753497068.8154457,5.0
817,4.400000000000004,54.40000000000001,1753497068.6835434,1753497068.8075316,1753497068.8627644,1753497068.8632636,1753497068.8719926,5.0
818,4.46666666666667,54.466666666666676,1753497068.7466042,1753497068.8640695,1753497068.917353,1753497068.9178596,1753497068.9270313,5.0
819,4.533333333333337,54.533333333333346,1753497068.8057735,1753497068.918844,1753497068.9599776,1753497068.9604828,1753497068.9868262,5.0
820,4.600000000000003,54.60000000000001,1753497068.8647907,1753497068.9615004,1753497069.0095875,1753497069.0100455,1753497069.0560806,5.0
821,4.66666666666667,54.66666666666668,1753497068.9186094,1753497069.0112097,1753497069.0613778,1753497069.0617943,1753497069.1268046,5.0
822,4.733333333333336,54.73333333333334,1753497068.9614887,1753497069.0626974,1753497069.1142666,1753497069.1269257,1753497069.1918309,5.0
823,4.8000000000000025,54.80000000000001,1753497069.0107312,1753497069.1155238,1753497069.1722317,1753497069.1922665,1753497069.259756,5.0
824,4.866666666666669,54.866666666666674,1753497069.0630827,1753497069.1732984,1753497069.2154033,1753497069.2598681,1753497069.3278294,5.0
825,4.933333333333335,54.933333333333344,1753497069.1163893,1753497069.2163894,1753497069.2626507,1753497069.3279812,1753497069.388343,5.000000000000002
826,0.0,55.00000000000001,1753497069.423061,1753497069.4254527,1753497069.4937525,1753497069.4942882,1753497069.506678,5.0
827,0.06666666666666667,55.06666666666668,1753497069.452322,1753497069.4951985,1753497069.5647902,1753497069.5654032,1753497069.5749204,5.0
828,0.13333333333333333,55.13333333333334,1753497069.477352,1753497069.5662105,1753497069.6149936,1753497069.6156292,1753497069.6263258,5.0
829,0.2,55.20000000000001,1753497069.5098422,1753497069.6167119,1753497069.6719213,1753497069.6724343,1753497069.6893928,5.0
830,0.26666666666666666,55.26666666666667,1753497069.5809798,1753497069.6731553,1753497069.7238123,1753497069.724316,1753497069.7342176,5.0
831,0.3333333333333333,55.33333333333334,1753497069.6405451,1753497069.7253315,1753497069.768818,1753497069.7701347,1753497069.790318,5.0
832,0.39999999999999997,55.400000000000006,1753497069.6876137,1753497069.7708542,1753497069.8116276,1753497069.812109,1753497069.8554335,5.0
833,0.4666666666666666,55.466666666666676,1753497069.739154,1753497069.8127887,1753497069.858816,1753497069.8592143,1753497069.9231882,5.0
834,0.5333333333333333,55.53333333333334,1753497069.7841685,1753497069.8602345,1753497069.9049582,1753497069.9233067,1753497069.9893796,5.0
835,0.6,55.60000000000001,1753497069.8277607,1753497069.9056737,1753497069.950545,1753497069.9895468,1753497070.0575855,5.0
836,0.6666666666666666,55.66666666666667,1753497069.8744884,1753497069.951316,1753497069.9987047,1753497070.0576813,1753497070.1199617,5.0
837,0.7333333333333333,55.73333333333334,1753497069.9209743,1753497070.0007243,1753497070.0523958,1753497070.120144,1753497070.1864922,5.0
838,0.7999999999999999,55.800000000000004,1753497069.9657056,1753497070.0532503,1753497070.10392,1753497070.1866345,1753497070.2562926,5.0
839,0.8666666666666666,55.866666666666674,1753497070.018788,1753497070.105057,1753497070.1595294,1753497070.2570095,1753497070.3215544,5.0
840,0.9333333333333332,55.93333333333334,1753497070.0700297,1753497070.161171,1753497070.2076888,1753497070.3219314,1753497070.3882945,5.0
841,0.9999999999999999,56.00000000000001,1753497070.1222353,1753497070.208352,1753497070.2565367,1753497070.3884444,1753497070.4628367,5.0
842,1.0666666666666667,56.06666666666668,1753497070.1750743,1753497070.2576287,1753497070.308366,1753497070.4630754,1753497070.5288725,5.0
843,1.1333333333333333,56.13333333333334,1753497070.2237551,1753497070.3092022,1753497070.3603792,1753497070.5290656,1753497070.5873044,5.0
844,1.2,56.20000000000001,1753497070.2752972,1753497070.361245,1753497070.4131112,1753497070.5875251,1753497070.654183,5.0
845,1.2666666666666666,56.26666666666667,1753497070.3350413,1753497070.4142807,1753497070.472894,1753497070.654382,1753497070.7199924,5.0
846,1.3333333333333333,56.33333333333334,1753497070.3854792,1753497070.4744575,1753497070.5228271,1753497070.7200978,1753497070.7863672,5.0
847,1.4,56.400000000000006,1753497070.429259,1753497070.525315,1753497070.575935,1753497070.7864614,1753497070.8611724,5.0
